year,month,district,pcode,rfe,ndvi,temp,pdi,tdi,vdi,cdi,target,district_encoded
2004,10,Afgooye,2302,112.582,0.351333333333333,37.41353023098813,0.83,1.14,1.38,0.91,1,1
2004,9,Afgooye,2302,11.508,0.303,37.98939892983893,0.74,1.15,1.33,0.84,0,1
2004,8,Afgooye,2302,5.635,0.417,33.4709891979124,0.49,1.14,1.14,0.65,0,1
2004,7,Afgooye,2302,1.43,0.460333333333333,29.981127714325467,0.5,0.91,0.88,0.6,0,1
2004,6,Afgooye,2302,12.648,0.317333333333333,34.07468083848446,0.72,0.84,0.57,0.75,0,1
2004,5,Afgooye,2302,17.853,0.295666666666667,35.43850317426436,1.04,1.01,0.61,1.03,1,1
2004,4,Afgooye,2302,133.457,0.252333333333333,40.43151952662677,1.12,0.76,0.9,1.03,1,1
2004,3,Afgooye,2302,0.0,0.230666666666667,42.89513534420467,0.55,0.54,1.1,0.55,0,1
2004,2,Afgooye,2302,0.0,0.26,41.53865251395547,0.81,0.56,0.89,0.75,0,1
2004,1,Afgooye,2302,0.0,0.336,39.835206613906365,0.84,0.54,0.59,0.76,0,1
2003,12,Afgooye,2302,29.039,0.438666666666667,36.2570805757218,0.59,0.53,0.57,0.57,0,1
2003,11,Afgooye,2302,69.196,0.337,37.90328406709957,0.75,0.54,0.58,0.7,0,1
2003,10,Afgooye,2302,25.795,0.239333333333333,40.733057789272166,0.74,0.58,0.89,0.7,0,1
2003,9,Afgooye,2302,7.487,0.258,39.2119908979928,1.35,0.86,1.13,1.23,1,1
2003,8,Afgooye,2302,5.856,0.318333333333333,35.00740616258983,1.33,1.09,1.16,1.27,1,1
2003,7,Afgooye,2302,0.013,0.347,31.013481631589567,1.67,0.92,1.18,1.48,1,1
2003,6,Afgooye,2302,87.022,0.367,33.860612445013665,1.72,0.66,1.2,1.45,1,1
2003,5,Afgooye,2302,18.374,0.416333333333333,36.19635336092247,1.71,1.0,1.52,1.53,1,1
2003,4,Afgooye,2302,218.735,0.303,41.26002256877363,1.57,1.27,1.58,1.49,1,1
2003,3,Afgooye,2302,0.696,0.254,41.41200660604583,1.05,1.54,1.6,1.17,1,1
2003,2,Afgooye,2302,0.317,0.296666666666667,39.83488255222257,1.51,1.57,1.56,1.53,1,1
2003,1,Afgooye,2302,0.0,0.429,37.27095745306167,1.56,1.39,1.41,1.52,1,1
2002,12,Afgooye,2302,62.035,0.552333333333333,33.02931002443097,1.33,1.25,1.31,1.31,1,1
2002,11,Afgooye,2302,43.382,0.486,34.00435793075437,1.16,1.25,1.14,1.18,1,1
2002,10,Afgooye,2302,135.279,0.315,39.10926623306536,1.18,1.13,0.97,1.17,1,1
2002,9,Afgooye,2302,8.417,0.253333333333333,36.73819982222897,1.07,0.95,0.99,1.04,1,1
2002,8,Afgooye,2302,10.931,0.281666666666667,36.02289296918163,1.04,0.97,1.24,1.02,1,1
2002,7,Afgooye,2302,0.0,0.343666666666667,32.536187009897134,1.27,1.25,1.48,1.27,1,1
2002,6,Afgooye,2302,48.83,0.444333333333333,30.780479728213766,1.31,1.33,1.5,1.32,1,1
2002,5,Afgooye,2302,28.857,0.505,33.375863686252,1.25,1.34,1.36,1.27,1,1
2002,4,Afgooye,2302,168.126,0.329666666666667,41.040780518853104,1.16,1.33,1.36,1.2,1,1
2002,3,Afgooye,2302,0.591,0.249333333333333,40.1606900855824,1.2,1.53,1.36,1.28,1,1
2002,2,Afgooye,2302,0.0,0.287333333333333,40.287233880933634,1.44,1.51,1.57,1.46,1,1
2002,1,Afgooye,2302,0.739,0.415666666666667,37.07054281814663,1.23,1.41,1.51,1.27,1,1
2001,12,Afgooye,2302,19.475,0.553,32.880484486145434,1.05,1.09,1.44,1.06,1,1
2001,11,Afgooye,2302,50.561,0.480666666666667,33.21620358843723,0.93,1.11,1.44,0.97,1,1
